"country","indicator","debt_2022"
"Latin America & Caribbean (excluding high income)","PS, official creditors (TDS, current US$)","18921883876"
"Latin America & Caribbean (excluding high income)","PS, other private creditors (AMT, current US$)","94748330.1"
"Latin America & Caribbean (excluding high income)","PS, other private creditors (INT, current US$)","4179044974"
"Latin America & Caribbean (excluding high income)","PS, other private creditors (TDS, current US$)","4273793304"
"Latin America & Caribbean (excluding high income)","PS, private creditors (AMT, current US$)","25853868883"
"Latin America & Caribbean (excluding high income)","PS, private creditors (INT, current US$)","29077643941"
"Latin America & Caribbean (excluding high income)","PS, private creditors (TDS, current US$)","54931512824"
"Least developed countries: UN classification","Debt service on external debt, general government sector (PPG) (TDS, current US$)","26675654227"
"Least developed countries: UN classification","Debt service on external debt, long-term (TDS, current US$)","64648127983"
"Least developed countries: UN classification","Debt service on external debt, other public sector (PPG) (TDS, current US$)","6061845190"
"Least developed countries: UN classification","Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)","360626"
"Least developed countries: UN classification","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","31492829353"
"Least developed countries: UN classification","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","33155298630"
"Least developed countries: UN classification","Debt service on external debt, public sector (PPG) (TDS, current US$)","33154898816"
"Least developed countries: UN classification","Debt service on external debt, total (TDS, current US$)","65323690640"
"Least developed countries: UN classification","Disbursements on external debt, long-term (DIS, current US$)","59261865048"
"Least developed countries: UN classification","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","57958068980"
"Least developed countries: UN classification","GG, bilateral (AMT, current US$)","7983617248"
"Least developed countries: UN classification","GG, bilateral (INT, current US$)","1918297115"
"Least developed countries: UN classification","GG, bilateral (TDS, current US$)","9901914363"
"Least developed countries: UN classification","GG, bonds (AMT, current US$)","780514753.2"
"Least developed countries: UN classification","GG, bonds (INT, current US$)","1460410377"
"Least developed countries: UN classification","GG, bonds (TDS, current US$)","2240925130"
"Least developed countries: UN classification","GG, commercial banks (AMT, current US$)","5266144194"
"Least developed countries: UN classification","GG, commercial banks (INT, current US$)","976299760.6"
"Least developed countries: UN classification","GG, commercial banks (TDS, current US$)","6242443954"
"Least developed countries: UN classification","GG, multilateral (AMT, current US$)","6071235330"
"Least developed countries: UN classification","GG, multilateral (INT, current US$)","1759019298"
"Least developed countries: UN classification","GG, multilateral (TDS, current US$)","7830254628"
"Least developed countries: UN classification","GG, official creditors (AMT, current US$)","14054852578"
"Least developed countries: UN classification","GG, official creditors (INT, current US$)","3677316412"
"Least developed countries: UN classification","GG, official creditors (TDS, current US$)","17732168990"
"Least developed countries: UN classification","GG, other private creditors (AMT, current US$)","398824554.5"
"Least developed countries: UN classification","GG, other private creditors (INT, current US$)","61291598"
"Least developed countries: UN classification","GG, other private creditors (TDS, current US$)","460116152.5"
"Least developed countries: UN classification","GG, private creditors (AMT, current US$)","6445483501"
"Least developed countries: UN classification","GG, private creditors (INT, current US$)","2498001736"
"Least developed countries: UN classification","GG, private creditors (TDS, current US$)","8943485237"
"Least developed countries: UN classification","IMF charges (INT, current US$)","113491664.7"
"Least developed countries: UN classification","IMF repurchases (AMT, current US$)","562070991.9"
"Least developed countries: UN classification","IMF repurchases and charges (TDS, current US$)","675562656.6"
"Least developed countries: UN classification","Interest payments on external debt, general government sector (PPG) (INT, current US$)","6175318148"
"Least developed countries: UN classification","Interest payments on external debt, long-term (INT, current US$)","11165991291"
"Least developed countries: UN classification","Interest payments on external debt, other public sector (PPG) (INT, current US$)","885627038.1"
"Least developed countries: UN classification","Interest payments on external debt, private guaranteed by public sector (PPG) (INT, current US$)","71379.3"
"Least developed countries: UN classification","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","4087802670"
"Least developed countries: UN classification","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","7078188621"
"Least developed countries: UN classification","Interest payments on external debt, public sector (PPG) (INT, current US$)","7078078053"
"Least developed countries: UN classification","Multilateral debt service (TDS, current US$)","7953523141"
"Least developed countries: UN classification","OPS, bilateral (AMT, current US$)","1014152463"
"Least developed countries: UN classification","OPS, bilateral (INT, current US$)","320974819.6"
"Least developed countries: UN classification","OPS, bilateral (TDS, current US$)","1335127283"
"Least developed countries: UN classification","OPS, bonds (AMT, current US$)","69806666.7"
"Least developed countries: UN classification","OPS, bonds (INT, current US$)","45806000"
"Least developed countries: UN classification","OPS, bonds (TDS, current US$)","115612666.7"
"Least developed countries: UN classification","OPS, commercial banks (AMT, current US$)","3577180809"
"Least developed countries: UN classification","OPS, commercial banks (INT, current US$)","455202303.1"
"Least developed countries: UN classification","OPS, commercial banks (TDS, current US$)","4032383113"
"Least developed countries: UN classification","OPS, multilateral (AMT, current US$)","95159191.4"
"Least developed countries: UN classification","OPS, multilateral (INT, current US$)","23974329.4"
"Least developed countries: UN classification","OPS, multilateral (TDS, current US$)","119133520.8"
"Least developed countries: UN classification","OPS, multilateral concessional (AMT, current US$)","4800103"
"Least developed countries: UN classification","OPS, multilateral concessional (INT, current US$)","2806167.8"
"Least developed countries: UN classification","OPS, multilateral concessional (TDS, current US$)","7606270.8"
"Least developed countries: UN classification","OPS, official creditors (AMT, current US$)","1109311655"
"Least developed countries: UN classification","OPS, official creditors (INT, current US$)","344949149"
"Least developed countries: UN classification","OPS, official creditors (TDS, current US$)","1454260804"
"Least developed countries: UN classification","OPS, other private creditors (AMT, current US$)","419919021.4"
"Least developed countries: UN classification","OPS, other private creditors (INT, current US$)","39669586"
"Least developed countries: UN classification","OPS, other private creditors (TDS, current US$)","459588607.4"
"Least developed countries: UN classification","OPS, private creditors (AMT, current US$)","4066906498"
"Least developed countries: UN classification","OPS, private creditors (INT, current US$)","540677889.1"
"Least developed countries: UN classification","OPS, private creditors (TDS, current US$)","4607584387"
"Least developed countries: UN classification","PNG, bonds (INT, current US$)","135698255.5"
"Least developed countries: UN classification","PNG, bonds (TDS, current US$)","135698255.5"
"Least developed countries: UN classification","PNG, commercial banks and other creditors (AMT, current US$)","27405026683"
"Least developed countries: UN classification","PNG, commercial banks and other creditors (INT, current US$)","3952104415"
"Least developed countries: UN classification","PNG, commercial banks and other creditors (TDS, current US$)","31357131097"
"Least developed countries: UN classification","PPG, bilateral (AMT, current US$)","9394957473"
"Least developed countries: UN classification","PPG, bilateral (DIS, current US$)","28864292531"
"Least developed countries: UN classification","PPG, bilateral (INT, current US$)","2255748392"
"Least developed countries: UN classification","PPG, bilateral (TDS, current US$)","11650705865"
"Least developed countries: UN classification","PPG, bilateral concessional (AMT, current US$)","1740978941"
"Least developed countries: UN classification","PPG, bilateral concessional (INT, current US$)","240166437.6"
"Least developed countries: UN classification","PPG, bilateral concessional (TDS, current US$)","1981145379"
"Least developed countries: UN classification","PPG, bonds (AMT, current US$)","850321419.9"
"Least developed countries: UN classification","PPG, bonds (INT, current US$)","1506216377"
"Least developed countries: UN classification","PPG, bonds (TDS, current US$)","2356537797"
"Least developed countries: UN classification","PPG, commercial banks (AMT, current US$)","8843325003"
"Least developed countries: UN classification","PPG, commercial banks (DIS, current US$)","9011938708"
"Least developed countries: UN classification","PPG, commercial banks (INT, current US$)","1431502064"
"Least developed countries: UN classification","PPG, commercial banks (TDS, current US$)","10274827067"
"Least developed countries: UN classification","PPG, multilateral (AMT, current US$)","6169762537"
"Least developed countries: UN classification","PPG, multilateral (DIS, current US$)","18313986253"
"Least developed countries: UN classification","PPG, multilateral (INT, current US$)","1783760604"
"Least developed countries: UN classification","PPG, official creditors (AMT, current US$)","15564720010"
"Least developed countries: UN classification","PPG, official creditors (DIS, current US$)","47178278783"
"Least developed countries: UN classification","PPG, official creditors (INT, current US$)","4039508996"
"Least developed countries: UN classification","PPG, other private creditors (AMT, current US$)","818743575.9"
"Least developed countries: UN classification","PPG, other private creditors (DIS, current US$)","635251488.4"
"Least developed countries: UN classification","PPG, other private creditors (INT, current US$)","100961184"
"Least developed countries: UN classification","PPG, private creditors (AMT, current US$)","10512389999"
"Least developed countries: UN classification","PPG, private creditors (DIS, current US$)","10779790197"
"Least developed countries: UN classification","PPG, private creditors (INT, current US$)","3038679625"
"Least developed countries: UN classification","PPG, private creditors (TDS, current US$)","13551069624"
"Least developed countries: UN classification","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","20500336079"
"Least developed countries: UN classification","Principal repayments on external debt, long-term (AMT, current US$)","53482136692"
"Least developed countries: UN classification","Principal repayments on external debt, other public sector (PPG) (AMT, current US$)","5176218152"
"Least developed countries: UN classification","Principal repayments on external debt, private guaranteed by public sector (PPG) (AMT, current US$)","289246.7"
"Least developed countries: UN classification","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","27405026683"
"Least developed countries: UN classification","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","26077110009"
"Least developed countries: UN classification","PRVG, bilateral (AMT, current US$)","52500"
"Least developed countries: UN classification","PRVG, bilateral (TDS, current US$)","52500"
"Least developed countries: UN classification","PRVG, multilateral (AMT, current US$)","236746.7"
"Least developed countries: UN classification","PRVG, multilateral (INT, current US$)","71379.3"
"Least developed countries: UN classification","PRVG, multilateral (TDS, current US$)","308126"
"Least developed countries: UN classification","PRVG, official creditors (AMT, current US$)","289246.7"
"Least developed countries: UN classification","PRVG, official creditors (INT, current US$)","71379.3"
"Least developed countries: UN classification","PRVG, official creditors (TDS, current US$)","360626"
"Least developed countries: UN classification","PS, bilateral (AMT, current US$)","9394904973"
"Least developed countries: UN classification","PS, bilateral (INT, current US$)","2255748392"
"Least developed countries: UN classification","PS, bilateral (TDS, current US$)","11650653365"
"Least developed countries: UN classification","PS, bonds (AMT, current US$)","850321419.9"
"Least developed countries: UN classification","PS, bonds (INT, current US$)","1506216377"
"Least developed countries: UN classification","PS, bonds (TDS, current US$)","2356537797"
"Least developed countries: UN classification","PS, commercial banks (AMT, current US$)","8843325003"
"Least developed countries: UN classification","PS, commercial banks (INT, current US$)","1431502064"
"Least developed countries: UN classification","PS, commercial banks (TDS, current US$)","10274827067"
"Least developed countries: UN classification","PS, multilateral (AMT, current US$)","6169525790"
"Least developed countries: UN classification","PS, multilateral (INT, current US$)","1783650037"
"Least developed countries: UN classification","PS, multilateral (TDS, current US$)","7953175827"
"Least developed countries: UN classification","PS, multilateral concessional (AMT, current US$)","3281325604"
"Least developed countries: UN classification","PS, multilateral concessional (INT, current US$)","1006609633"
"Least developed countries: UN classification","PS, official creditors (AMT, current US$)","15564430763"
"Least developed countries: UN classification","PS, official creditors (INT, current US$)","4039398429"
"Least developed countries: UN classification","PS, official creditors (TDS, current US$)","19603829192"
"Least developed countries: UN classification","PS, other private creditors (AMT, current US$)","818743575.9"
"Least developed countries: UN classification","PS, other private creditors (INT, current US$)","100961184"
"Least developed countries: UN classification","PS, other private creditors (TDS, current US$)","919704759.9"
"Least developed countries: UN classification","PS, private creditors (AMT, current US$)","10512389999"
"Least developed countries: UN classification","PS, private creditors (INT, current US$)","3038679625"
"Least developed countries: UN classification","PS, private creditors (TDS, current US$)","13551069624"
"Lebanon","Debt service on external debt, general government sector (PPG) (TDS, current US$)","4374356169"
"Lebanon","Debt service on external debt, long-term (TDS, current US$)","10702485169"
"Lebanon","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","6328129000"
"Lebanon","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","4374356169"
"Lebanon","Debt service on external debt, public sector (PPG) (TDS, current US$)","4374356169"
"Lebanon","Debt service on external debt, total (TDS, current US$)","10702485169"
"Lebanon","Disbursements on external debt, long-term (DIS, current US$)","785801728.5"
"Lebanon","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","785801728.5"
"Lebanon","GG, bilateral (AMT, current US$)","90285595.9"
"Lebanon","GG, bilateral (INT, current US$)","14497564.5"
"Lebanon","GG, bilateral (TDS, current US$)","104783160.4"
"Lebanon","GG, bonds (AMT, current US$)","2043914186"
"Lebanon","GG, bonds (INT, current US$)","1928928000"
"Lebanon","GG, bonds (TDS, current US$)","3972842186"
"Lebanon","GG, commercial banks (AMT, current US$)","5580544.2"
"Lebanon","GG, commercial banks (INT, current US$)","295608.6"
"Lebanon","GG, commercial banks (TDS, current US$)","5876152.8"
"Lebanon","GG, multilateral (AMT, current US$)","248419896.6"
"Lebanon","GG, multilateral (INT, current US$)","42434773.2"
"Lebanon","GG, multilateral (TDS, current US$)","290854669.8"
"Lebanon","GG, official creditors (AMT, current US$)","338705492.5"
"Lebanon","GG, official creditors (INT, current US$)","56932337.7"
"Lebanon","GG, official creditors (TDS, current US$)","395637830.2"
"Lebanon","GG, private creditors (AMT, current US$)","2049494731"
"Lebanon","GG, private creditors (INT, current US$)","1929223609"
"Lebanon","GG, private creditors (TDS, current US$)","3978718339"
"Lebanon","Interest payments on external debt, general government sector (PPG) (INT, current US$)","1986155946"
"Lebanon","Interest payments on external debt, long-term (INT, current US$)","3173848946"
"Lebanon","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","1187693000"
"Lebanon","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","1986155946"
"Lebanon","Interest payments on external debt, public sector (PPG) (INT, current US$)","1986155946"
"Lebanon","Multilateral debt service (TDS, current US$)","290854669.8"
"Lebanon","PNG, bonds (INT, current US$)","45374000"
"Lebanon","PNG, bonds (TDS, current US$)","45374000"
"Lebanon","PNG, commercial banks and other creditors (AMT, current US$)","5140436000"
"Lebanon","PNG, commercial banks and other creditors (INT, current US$)","1142319000"
"Lebanon","PNG, commercial banks and other creditors (TDS, current US$)","6282755000"
"Lebanon","PPG, bilateral (AMT, current US$)","90285595.9"
"Lebanon","PPG, bilateral (DIS, current US$)","199377860.8"
"Lebanon","PPG, bilateral (INT, current US$)","14497564.5"
"Lebanon","PPG, bilateral (TDS, current US$)","104783160.4"
"Lebanon","PPG, bilateral concessional (AMT, current US$)","14147445.2"
"Lebanon","PPG, bilateral concessional (INT, current US$)","1561284.6"
"Lebanon","PPG, bilateral concessional (TDS, current US$)","15708729.8"
"Lebanon","PPG, bonds (AMT, current US$)","2043914186"
"Lebanon","PPG, bonds (INT, current US$)","1928928000"
"Lebanon","PPG, bonds (TDS, current US$)","3972842186"
"Lebanon","PPG, commercial banks (AMT, current US$)","5580544.2"
"Lebanon","PPG, commercial banks (DIS, current US$)","30482273"
"Lebanon","PPG, commercial banks (INT, current US$)","295608.6"
"Lebanon","PPG, commercial banks (TDS, current US$)","5876152.8"
"Lebanon","PPG, multilateral (AMT, current US$)","248419896.6"
"Lebanon","PPG, multilateral (DIS, current US$)","552664076.8"
"Lebanon","PPG, multilateral (INT, current US$)","42434773.2"
"Lebanon","PPG, official creditors (AMT, current US$)","338705492.5"
"Lebanon","PPG, official creditors (DIS, current US$)","752041937.6"
"Lebanon","PPG, official creditors (INT, current US$)","56932337.7"
"Lebanon","PPG, other private creditors (DIS, current US$)","3277517.9"
"Lebanon","PPG, private creditors (AMT, current US$)","2049494731"
"Lebanon","PPG, private creditors (DIS, current US$)","33759790.9"
"Lebanon","PPG, private creditors (INT, current US$)","1929223609"
"Lebanon","PPG, private creditors (TDS, current US$)","3978718339"
"Lebanon","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","2388200223"
"Lebanon","Principal repayments on external debt, long-term (AMT, current US$)","7528636223"
"Lebanon","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","5140436000"
"Lebanon","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","2388200223"
"Lebanon","PS, bilateral (AMT, current US$)","90285595.9"
"Lebanon","PS, bilateral (INT, current US$)","14497564.5"
"Lebanon","PS, bilateral (TDS, current US$)","104783160.4"
"Lebanon","PS, bonds (AMT, current US$)","2043914186"
"Lebanon","PS, bonds (INT, current US$)","1928928000"
"Lebanon","PS, bonds (TDS, current US$)","3972842186"
"Lebanon","PS, commercial banks (AMT, current US$)","5580544.2"
"Lebanon","PS, commercial banks (INT, current US$)","295608.6"
"Lebanon","PS, commercial banks (TDS, current US$)","5876152.8"
"Lebanon","PS, multilateral (AMT, current US$)","248419896.6"
"Lebanon","PS, multilateral (INT, current US$)","42434773.2"
"Lebanon","PS, multilateral (TDS, current US$)","290854669.8"
"Lebanon","PS, multilateral concessional (AMT, current US$)","5101188.1"
"Lebanon","PS, multilateral concessional (INT, current US$)","1257980.2"
"Lebanon","PS, official creditors (AMT, current US$)","338705492.5"
"Lebanon","PS, official creditors (INT, current US$)","56932337.7"
"Lebanon","PS, official creditors (TDS, current US$)","395637830.2"
"Lebanon","PS, private creditors (AMT, current US$)","2049494731"
"Lebanon","PS, private creditors (INT, current US$)","1929223609"
"Lebanon","PS, private creditors (TDS, current US$)","3978718339"
"Lesotho","Debt service on external debt, general government sector (PPG) (TDS, current US$)","70774430.2"
"Lesotho","Debt service on external debt, long-term (TDS, current US$)","276268630.2"
"Lesotho","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","205494200"
"Lesotho","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","70774430.2"
"Lesotho","Debt service on external debt, public sector (PPG) (TDS, current US$)","70774430.2"
"Lesotho","Debt service on external debt, total (TDS, current US$)","283403387"
"Lesotho","Disbursements on external debt, long-term (DIS, current US$)","137204072.2"
"Lesotho","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","137204072.2"
"Lesotho","GG, bilateral (AMT, current US$)","13878603.2"
"Lesotho","GG, bilateral (INT, current US$)","4836009.8"
"Lesotho","GG, bilateral (TDS, current US$)","18714613"
"Lesotho","GG, commercial banks (AMT, current US$)","247491.1"
"Lesotho","GG, commercial banks (INT, current US$)","75884.2"
"Lesotho","GG, commercial banks (TDS, current US$)","323375.3"
"Lesotho","GG, multilateral (AMT, current US$)","37784730.3"
"Lesotho","GG, multilateral (INT, current US$)","13951711.6"
"Lesotho","GG, multilateral (TDS, current US$)","51736441.9"
"Lesotho","GG, official creditors (AMT, current US$)","51663333.5"
"Lesotho","GG, official creditors (INT, current US$)","18787721.4"
"Lesotho","GG, official creditors (TDS, current US$)","70451054.9"
"Lesotho","GG, private creditors (AMT, current US$)","247491.1"
"Lesotho","GG, private creditors (INT, current US$)","75884.2"
"Lesotho","GG, private creditors (TDS, current US$)","323375.3"
"Lesotho","IMF charges (INT, current US$)","348498.9"
"Lesotho","IMF repurchases (AMT, current US$)","6786257.9"
"Lesotho","IMF repurchases and charges (TDS, current US$)","7134756.8"
"Lesotho","Interest payments on external debt, general government sector (PPG) (INT, current US$)","18863605.6"
"Lesotho","Interest payments on external debt, long-term (INT, current US$)","47545605.6"
"Lesotho","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","28682000"
"Lesotho","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","18863605.6"
"Lesotho","Interest payments on external debt, public sector (PPG) (INT, current US$)","18863605.6"
"Lesotho","Multilateral debt service (TDS, current US$)","51736441.9"
"Lesotho","PNG, commercial banks and other creditors (AMT, current US$)","176812200"
"Lesotho","PNG, commercial banks and other creditors (INT, current US$)","28682000"
"Lesotho","PNG, commercial banks and other creditors (TDS, current US$)","205494200"
"Lesotho","PPG, bilateral (AMT, current US$)","13878603.2"
"Lesotho","PPG, bilateral (DIS, current US$)","65277671.3"
"Lesotho","PPG, bilateral (INT, current US$)","4836009.8"
"Lesotho","PPG, bilateral (TDS, current US$)","18714613"
"Lesotho","PPG, bilateral concessional (AMT, current US$)","1671689.2"
"Lesotho","PPG, bilateral concessional (INT, current US$)","7000"
"Lesotho","PPG, bilateral concessional (TDS, current US$)","1678689.2"
"Lesotho","PPG, commercial banks (AMT, current US$)","247491.1"
"Lesotho","PPG, commercial banks (INT, current US$)","75884.2"
"Lesotho","PPG, commercial banks (TDS, current US$)","323375.3"
"Lesotho","PPG, multilateral (AMT, current US$)","37784730.3"
"Lesotho","PPG, multilateral (DIS, current US$)","71926400.9"
"Lesotho","PPG, multilateral (INT, current US$)","13951711.6"
"Lesotho","PPG, official creditors (AMT, current US$)","51663333.5"
"Lesotho","PPG, official creditors (DIS, current US$)","137204072.2"
"Lesotho","PPG, official creditors (INT, current US$)","18787721.4"
"Lesotho","PPG, private creditors (AMT, current US$)","247491.1"
"Lesotho","PPG, private creditors (INT, current US$)","75884.2"
"Lesotho","PPG, private creditors (TDS, current US$)","323375.3"
"Lesotho","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","51910824.6"
"Lesotho","Principal repayments on external debt, long-term (AMT, current US$)","228723024.6"
"Lesotho","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","176812200"
"Lesotho","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","51910824.6"
"Lesotho","PS, bilateral (AMT, current US$)","13878603.2"
"Lesotho","PS, bilateral (INT, current US$)","4836009.8"
"Lesotho","PS, bilateral (TDS, current US$)","18714613"
"Lesotho","PS, commercial banks (AMT, current US$)","247491.1"
"Lesotho","PS, commercial banks (INT, current US$)","75884.2"
"Lesotho","PS, commercial banks (TDS, current US$)","323375.3"
"Lesotho","PS, multilateral (AMT, current US$)","37784730.3"
"Lesotho","PS, multilateral (INT, current US$)","13951711.6"
"Lesotho","PS, multilateral (TDS, current US$)","51736441.9"
"Lesotho","PS, multilateral concessional (AMT, current US$)","21751012.9"
"Lesotho","PS, multilateral concessional (INT, current US$)","3773554.8"
"Lesotho","PS, official creditors (AMT, current US$)","51663333.5"
"Lesotho","PS, official creditors (INT, current US$)","18787721.4"
"Lesotho","PS, official creditors (TDS, current US$)","70451054.9"
"Lesotho","PS, private creditors (AMT, current US$)","247491.1"
"Lesotho","PS, private creditors (INT, current US$)","75884.2"
"Lesotho","PS, private creditors (TDS, current US$)","323375.3"
"Liberia","Debt service on external debt, general government sector (PPG) (TDS, current US$)","41264065.2"
"Liberia","Debt service on external debt, long-term (TDS, current US$)","59407567.7"
"Liberia","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","18143502.5"
"Liberia","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","41264065.2"
"Liberia","Debt service on external debt, public sector (PPG) (TDS, current US$)","41264065.2"
"Liberia","Debt service on external debt, total (TDS, current US$)","85087186.3"
"Liberia","Disbursements on external debt, long-term (DIS, current US$)","169851331"
"Liberia","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","147624323.6"
"Liberia","GG, bilateral (AMT, current US$)","14238428.7"
"Liberia","GG, bilateral (INT, current US$)","1973937"
"Liberia","GG, bilateral (TDS, current US$)","16212365.7"
"Liberia","GG, multilateral (AMT, current US$)","16487635.6"
"Liberia","GG, multilateral (INT, current US$)","8564063.9"
"Liberia","GG, multilateral (TDS, current US$)","25051699.5"
"Liberia","GG, official creditors (AMT, current US$)","30726064.3"
"Liberia","GG, official creditors (INT, current US$)","10538000.9"
"Liberia","GG, official creditors (TDS, current US$)","41264065.2"
"Liberia","IMF repurchases (AMT, current US$)","25679618.6"
"Liberia","IMF repurchases and charges (TDS, current US$)","25679618.6"
"Liberia","Interest payments on external debt, general government sector (PPG) (INT, current US$)","10538000.9"
"Liberia","Interest payments on external debt, long-term (INT, current US$)","10807415.5"
"Liberia","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","269414.6"
"Liberia","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","10538000.9"
"Liberia","Interest payments on external debt, public sector (PPG) (INT, current US$)","10538000.9"
"Liberia","Multilateral debt service (TDS, current US$)","25051699.5"
"Liberia","PNG, commercial banks and other creditors (AMT, current US$)","17874087.9"
"Liberia","PNG, commercial banks and other creditors (INT, current US$)","269414.6"
"Liberia","PNG, commercial banks and other creditors (TDS, current US$)","18143502.5"
"Liberia","PPG, bilateral (AMT, current US$)","14238428.7"
"Liberia","PPG, bilateral (DIS, current US$)","20754303.2"
"Liberia","PPG, bilateral (INT, current US$)","1973937"
"Liberia","PPG, bilateral (TDS, current US$)","16212365.7"
"Liberia","PPG, bilateral concessional (AMT, current US$)","1490577.5"
"Liberia","PPG, bilateral concessional (INT, current US$)","746525.6"
"Liberia","PPG, bilateral concessional (TDS, current US$)","2237103.1"
"Liberia","PPG, multilateral (AMT, current US$)","16487635.6"
"Liberia","PPG, multilateral (DIS, current US$)","126870020.4"
"Liberia","PPG, multilateral (INT, current US$)","8564063.9"
"Liberia","PPG, official creditors (AMT, current US$)","30726064.3"
"Liberia","PPG, official creditors (DIS, current US$)","147624323.6"
"Liberia","PPG, official creditors (INT, current US$)","10538000.9"
"Liberia","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","30726064.3"
"Liberia","Principal repayments on external debt, long-term (AMT, current US$)","48600152.2"
"Liberia","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","17874087.9"
"Liberia","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","30726064.3"
"Liberia","PS, bilateral (AMT, current US$)","14238428.7"
"Liberia","PS, bilateral (INT, current US$)","1973937"
"Liberia","PS, bilateral (TDS, current US$)","16212365.7"
"Liberia","PS, multilateral (AMT, current US$)","16487635.6"
"Liberia","PS, multilateral (INT, current US$)","8564063.9"
"Liberia","PS, multilateral (TDS, current US$)","25051699.5"
"Liberia","PS, multilateral concessional (AMT, current US$)","12851265.5"
"Liberia","PS, multilateral concessional (INT, current US$)","7363067.3"
"Liberia","PS, official creditors (AMT, current US$)","30726064.3"
"Liberia","PS, official creditors (INT, current US$)","10538000.9"
"Liberia","PS, official creditors (TDS, current US$)","41264065.2"
"Low & middle income","Debt service on external debt, general government sector (PPG) (TDS, current US$)","238000000000"
"Low & middle income","Debt service on external debt, long-term (TDS, current US$)","1170000000000"
"Low & middle income","Debt service on external debt, other public sector (PPG) (TDS, current US$)","126000000000"
"Low & middle income","Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)","631344269.5"
"Low & middle income","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","797000000000"
"Low & middle income","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","370000000000"
"Low & middle income","Debt service on external debt, public sector (PPG) (TDS, current US$)","370000000000"
"Low & middle income","Debt service on external debt, total (TDS, current US$)","1200000000000"
"Low & middle income","Disbursements on external debt, long-term (DIS, current US$)","228000000000"
"Low & middle income","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","225000000000"
"Low & middle income","GG, bilateral (AMT, current US$)","39752159544"
"Low & middle income","GG, bilateral (INT, current US$)","7542412899"
"Low & middle income","GG, bilateral (TDS, current US$)","47294572443"
"Low & middle income","GG, bonds (AMT, current US$)","58926437762"
"Low & middle income","GG, bonds (INT, current US$)","61042204157"
"Low & middle income","GG, bonds (TDS, current US$)","120000000000"
"Low & middle income","GG, commercial banks (AMT, current US$)","14221553077"
"Low & middle income","GG, commercial banks (INT, current US$)","2786904461"
"Low & middle income","GG, commercial banks (TDS, current US$)","17008457538"
"Low & middle income","GG, multilateral (AMT, current US$)","43427692065"
"Low & middle income","GG, multilateral (INT, current US$)","9189577645"
"Low & middle income","GG, multilateral (TDS, current US$)","52617269709"
"Low & middle income","GG, official creditors (AMT, current US$)","83179851609"
"Low & middle income","GG, official creditors (INT, current US$)","16731990544"
"Low & middle income","GG, official creditors (TDS, current US$)","99911842153"
"Low & middle income","GG, other private creditors (AMT, current US$)","1179681984"
"Low & middle income","GG, other private creditors (INT, current US$)","203512852.6"
"Low & middle income","GG, other private creditors (TDS, current US$)","1383194836"
"Low & middle income","GG, private creditors (AMT, current US$)","74327672822"
"Low & middle income","GG, private creditors (INT, current US$)","64032621471"
"Low & middle income","GG, private creditors (TDS, current US$)","138000000000"
"Low & middle income","IMF charges (INT, current US$)","2814033167"
"Low & middle income","IMF repurchases (AMT, current US$)","23851099382"
